Id,EventDate,Email,FirstName,LastName,Gate,Company,Task,StartTime,EndTime,ToBeProcessed,ProcessedDateTime,ProcessTask,ExcelUpload,DinerVoucher,ParkingTicket,created_by,created_at,modified_by,modified_at,PassNumber,ClothingSize,evenement_id,Location,ticketNumber,ticketCode,ticketId,TixngoStatus,TixngoErrorMessage,XScontrolStatus,XScontrolErrorMessage,ToBeProcessedXSControl,vak,rij,stoel
259,2025-03-16,joost.hendriks@email.nl,Joost,Hendriks,D,6,Beveiliging,18:00,22:00,0,2025-03-16 18:28:00,Send,3,0,0,8,2025-03-16 08:57:00,7,2025-03-16 10:43:00,P55033,S,1,Oosttribune,TKT-AJX001-1258,BC308472258,E12327CE,Delivered,,Pending,,0,122,19,36
260,2025-03-16,anouk.jansen@email.nl,Anouk,Jansen,D,10,Medisch,18:00,22:00,1,2025-03-16 17:35:00,Send,4,0,0,6,2025-03-16 08:51:00,10,2025-03-16 10:56:00,P87564,S,1,VIP,TKT-AJX001-1259,BC542055365,CDEA9BB6,Sent,,OK,Kaart niet herkend,1,133,24,33
261,2025-03-16,lotte.smit@email.nl,Lotte,Smit,L,2,Medisch,18:00,22:00,1,2025-03-16 17:30:00,Send,5,0,1,4,2025-03-16 07:33:00,6,2025-03-16 11:15:00,P41334,XXL,1,Noordtribune,TKT-AJX001-1260,BC670287614,1B54F7DD,Sent,,Error,,1,125,28,37
262,2025-03-16,sander.de_vries@email.nl,Sander,De Vries,G,3,Catering,18:00,22:00,1,2025-03-16 18:30:00,Send,1,1,1,9,2025-03-16 07:08:00,5,2025-03-16 11:49:00,P45361,XXL,1,VIP,TKT-AJX001-1261,BC597959196,BAD3941E,Delivered,,OK,,1,108,24,4
263,2025-03-16,jeroen.mulder@email.nl,Jeroen,Mulder,F,8,Schoonmaak,18:00,22:00,0,,Assign,3,0,0,9,2025-03-16 10:01:00,4,2025-03-16 10:35:00,P53899,S,1,VIP,TKT-AJX001-1262,BC490831844,E746696A,Sent,,Pending,,0,103,25,15
264,2025-03-16,niels.bakker@email.nl,Niels,Bakker,E,1,Steward,18:00,22:00,1,2025-03-16 17:44:00,Archive,4,0,1,9,2025-03-16 09:53:00,9,2025-03-16 13:50:00,P48307,L,1,VIP,TKT-AJX001-1263,BC387073305,9169447D,Opened,,Pending,,0,132,7,30
265,2025-03-16,daan.jansen@email.nl,Daan,Jansen,B,2,Beveiliging,18:00,22:00,1,,Send,2,1,0,4,2025-03-16 09:13:00,1,2025-03-16 11:15:00,P64596,XXL,1,VIP,TKT-AJX001-1264,BC519492143,5FE810BA,Delivered,,Error,,0,111,10,13
266,2025-03-16,daan.de_jong@email.nl,Daan,De Jong,I,6,Medisch,18:00,22:00,1,2025-03-16 18:23:00,Assign,4,1,1,5,2025-03-16 09:25:00,3,2025-03-16 13:49:00,P50172,S,1,Oosttribune,TKT-AJX001-1265,BC961129245,E05019C8,Delivered,,Error,,0,114,5,23
267,2025-03-16,julia.de_vries@email.nl,Julia,De Vries,L,9,Catering,18:00,22:00,0,2025-03-16 17:22:00,Validate,2,0,0,1,2025-03-16 08:21:00,10,2025-03-16 10:32:00,P67788,M,1,Oosttribune,TKT-AJX001-1266,BC278630985,90ED6D7F,Delivered,,Pending,Kaart niet herkend,1,139,12,10
268,2025-03-16,fleur.de_vries@email.nl,Fleur,De Vries,B,1,Medisch,18:00,22:00,1,2025-03-16 18:38:00,Validate,4,1,0,1,2025-03-16 10:09:00,9,2025-03-16 12:09:00,P53421,XXL,1,Persbox,TKT-AJX001-1267,BC679677338,AFAA8D1B,Opened,,Error,,0,110,26,37
269,2025-03-16,joost.bakker@email.nl,Joost,Bakker,A,3,Coördinator,18:00,22:00,0,2025-03-16 17:39:00,Send,4,0,1,6,2025-03-16 07:23:00,6,2025-03-16 10:14:00,P89711,XXL,1,Zuidtribune,TKT-AJX001-1268,BC839965938,41557EA4,Delivered,,Error,,0,107,18,29
270,2025-03-16,daan.van_dijk@email.nl,Daan,Van Dijk,J,10,Schoonmaak,18:00,22:00,0,2025-03-16 18:56:00,Assign,4,0,1,6,2025-03-16 08:38:00,6,2025-03-16 10:03:00,P47309,M,1,Oosttribune,TKT-AJX001-1269,BC523509129,DD00FF9B,Opened,,Pending,Kaart niet herkend,1,112,24,27
271,2025-03-16,joost.peters@email.nl,Joost,Peters,G,3,Schoonmaak,18:00,22:00,0,2025-03-16 17:18:00,Validate,3,1,1,2,2025-03-16 10:58:00,10,2025-03-16 13:13:00,P59253,XS,1,Noordtribune,TKT-AJX001-1270,BC275868541,4838F291,Error,,Error,,1,127,23,37
272,2025-03-16,lars.van_den_berg@email.nl,Lars,Van den Berg,H,1,Catering,18:00,22:00,1,,Archive,5,1,0,1,2025-03-16 10:22:00,1,2025-03-16 10:39:00,P44429,M,1,Persbox,TKT-AJX001-1271,BC299722870,30CB3EF8,Error,,Pending,,1,124,6,32
273,2025-03-16,anouk.de_jong@email.nl,Anouk,De Jong,B,10,Coördinator,18:00,22:00,1,2025-03-16 18:14:00,Archive,5,1,1,8,2025-03-16 09:57:00,2,2025-03-16 11:35:00,P77177,XXL,1,VIP,TKT-AJX001-1272,BC228156091,86CFB7BD,Sent,,OK,,0,117,11,30
274,2025-03-16,lars.bakker@email.nl,Lars,Bakker,G,6,Steward,18:00,22:00,1,,Assign,5,0,0,3,2025-03-16 10:15:00,2,2025-03-16 12:33:00,P31906,XL,1,Oosttribune,TKT-AJX001-1273,BC275351550,74CEDA58,Opened,,Pending,,1,103,22,24
275,2025-03-16,emma.van_dijk@email.nl,Emma,Van Dijk,A,3,Schoonmaak,18:00,22:00,1,2025-03-16 17:47:00,Archive,4,1,0,2,2025-03-16 07:55:00,3,2025-03-16 12:08:00,P38981,S,1,VIP,TKT-AJX001-1274,BC722820339,FDDECE7B,Sent,,OK,,0,122,30,2
276,2025-03-16,noor.bakker@email.nl,Noor,Bakker,H,10,Schoonmaak,18:00,22:00,1,,Validate,3,0,0,4,2025-03-16 07:32:00,3,2025-03-16 12:56:00,P39697,M,1,Zuidtribune,TKT-AJX001-1275,BC434549462,3AE811AC,Delivered,,OK,,0,123,3,2
277,2025-03-16,noor.bos@email.nl,Noor,Bos,A,9,Schoonmaak,18:00,22:00,0,,Archive,1,1,0,2,2025-03-16 08:17:00,1,2025-03-16 13:13:00,P22648,XS,1,VIP,TKT-AJX001-1276,BC563048450,E90A549E,Delivered,,OK,,1,102,1,6
278,2025-03-16,lars.dekker@email.nl,Lars,Dekker,F,6,Beveiliging,18:00,22:00,0,2025-03-16 18:04:00,Send,1,0,0,4,2025-03-16 08:12:00,3,2025-03-16 13:50:00,P80402,XS,1,Persbox,TKT-AJX001-1277,BC901224008,68CB7CDA,Sent,,Pending,,1,117,12,38
279,2025-03-16,sophie.de_vries@email.nl,Sophie,De Vries,F,7,Medisch,18:00,22:00,0,,Validate,4,0,1,2,2025-03-16 08:59:00,2,2025-03-16 12:13:00,P27814,L,1,Oosttribune,TKT-AJX001-1278,BC823192710,931AA1C2,Opened,,OK,Kaart niet herkend,1,106,4,25
280,2025-03-16,julia.de_vries@email.nl,Julia,De Vries,H,4,Schoonmaak,18:00,22:00,1,2025-03-16 17:37:00,Archive,2,0,1,6,2025-03-16 07:45:00,1,2025-03-16 12:52:00,P74441,XXL,1,Noordtribune,TKT-AJX001-1279,BC744663324,1A514F48,Error,,Pending,,0,119,5,26
281,2025-03-16,rick.hendriks@email.nl,Rick,Hendriks,C,2,Catering,18:00,22:00,0,2025-03-16 17:43:00,Validate,5,1,0,4,2025-03-16 10:34:00,7,2025-03-16 13:05:00,P75419,M,1,Persbox,TKT-AJX001-1280,BC734105999,48C632F5,Opened,,Pending,,1,106,16,39
282,2025-03-16,rick.de_vries@email.nl,Rick,De Vries,H,2,Steward,18:00,22:00,1,,Archive,4,0,0,1,2025-03-16 07:25:00,1,2025-03-16 13:32:00,P18942,L,1,Persbox,TKT-AJX001-1281,BC649127152,4DA838C4,Sent,,Error,,1,117,5,20
283,2025-03-16,emma.bos@email.nl,Emma,Bos,H,4,Catering,18:00,22:00,1,2025-03-16 18:02:00,Assign,5,1,0,1,2025-03-16 08:50:00,2,2025-03-16 11:38:00,P68997,M,1,Westtribune,TKT-AJX001-1282,BC182159778,E9702E43,Error,,OK,,1,133,29,11
284,2025-03-16,noor.smit@email.nl,Noor,Smit,H,2,Schoonmaak,18:00,22:00,1,2025-03-16 18:24:00,Archive,4,0,0,7,2025-03-16 08:07:00,8,2025-03-16 12:31:00,P59518,XL,1,Persbox,TKT-AJX001-1283,BC244405651,EA2E9098,Opened,,Error,,0,119,19,3
285,2025-03-16,lars.dekker@email.nl,Lars,Dekker,J,1,Coördinator,18:00,22:00,1,2025-03-16 17:48:00,Send,4,1,1,7,2025-03-16 08:29:00,1,2025-03-16 12:49:00,P42011,S,1,Zuidtribune,TKT-AJX001-1284,BC493429840,ED7FAE51,Opened,,Pending,Kaart niet herkend,1,122,4,22
286,2025-03-16,sophie.de_jong@email.nl,Sophie,De Jong,K,7,Schoonmaak,18:00,22:00,1,,Assign,1,1,0,6,2025-03-16 08:36:00,10,2025-03-16 11:39:00,P52260,XL,1,Noordtribune,TKT-AJX001-1285,BC678120648,26314289,Error,,Pending,,1,120,17,22
287,2025-03-16,sophie.meijer@email.nl,Sophie,Meijer,D,8,Coördinator,18:00,22:00,0,2025-03-16 18:47:00,Validate,3,1,0,5,2025-03-16 09:26:00,7,2025-03-16 13:25:00,P39607,XL,1,Persbox,TKT-AJX001-1286,BC421608113,6AC36832,Sent,,Pending,Kaart niet herkend,1,123,9,5
288,2025-03-16,jeroen.de_vries@email.nl,Jeroen,De Vries,B,5,Schoonmaak,18:00,22:00,1,2025-03-16 17:55:00,Assign,2,1,1,5,2025-03-16 09:39:00,9,2025-03-16 11:56:00,P98022,XL,1,Zuidtribune,TKT-AJX001-1287,BC558601461,02D1AE71,Sent,,Pending,,1,113,7,30
289,2025-03-16,bas.mulder@email.nl,Bas,Mulder,G,10,Coördinator,18:00,22:00,0,2025-03-16 18:06:00,Validate,3,1,0,4,2025-03-16 07:38:00,5,2025-03-16 13:36:00,P67067,L,1,Oosttribune,TKT-AJX001-1288,BC672003029,5153BC05,Sent,,Error,,1,139,21,11
290,2025-03-16,bas.mulder@email.nl,Bas,Mulder,B,3,Beveiliging,18:00,22:00,0,2025-03-16 17:31:00,Assign,4,1,1,7,2025-03-16 09:45:00,1,2025-03-16 10:51:00,P30887,M,1,Zuidtribune,TKT-AJX001-1289,BC745568239,B031C37E,Sent,,Error,,0,115,21,3
291,2025-03-16,noor.bos@email.nl,Noor,Bos,B,6,Schoonmaak,18:00,22:00,1,2025-03-16 18:50:00,Send,4,1,0,7,2025-03-16 10:34:00,3,2025-03-16 11:00:00,P24671,XL,1,Persbox,TKT-AJX001-1290,BC121376851,1E1C6712,Sent,,Pending,,1,103,16,6
292,2025-03-16,anouk.meijer@email.nl,Anouk,Meijer,J,7,Coördinator,18:00,22:00,0,2025-03-16 18:59:00,Archive,2,0,0,3,2025-03-16 07:54:00,5,2025-03-16 11:52:00,P63526,M,1,VIP,TKT-AJX001-1291,BC231293747,748A4CBC,Sent,,Error,,0,120,11,35
293,2025-03-16,eva.de_vries@email.nl,Eva,De Vries,C,6,Medisch,18:00,22:00,1,2025-03-16 18:45:00,Assign,1,0,0,4,2025-03-16 08:04:00,9,2025-03-16 11:38:00,P50536,XXL,1,Persbox,TKT-AJX001-1292,BC833084825,D2FC4869,Opened,,Pending,,0,115,28,29
294,2025-03-16,rick.de_jong@email.nl,Rick,De Jong,D,5,Beveiliging,18:00,22:00,0,2025-03-16 18:57:00,Archive,3,1,0,5,2025-03-16 10:41:00,2,2025-03-16 13:30:00,P74447,L,1,Persbox,TKT-AJX001-1293,BC521954302,B0E6B4C1,Error,,Error,,0,116,27,11
295,2025-03-16,bas.van_dijk@email.nl,Bas,Van Dijk,L,9,Coördinator,18:00,22:00,1,2025-03-16 17:58:00,Send,1,0,1,3,2025-03-16 07:00:00,7,2025-03-16 10:51:00,P92352,M,1,Oosttribune,TKT-AJX001-1294,BC171261273,5A83F64E,Sent,,OK,,0,122,28,39
296,2025-03-16,eva.bos@email.nl,Eva,Bos,L,3,Catering,18:00,22:00,0,2025-03-16 18:27:00,Assign,3,0,0,7,2025-03-16 08:34:00,3,2025-03-16 11:40:00,P59456,XL,1,Zuidtribune,TKT-AJX001-1295,BC442952206,B58ADCC7,Sent,,Pending,,0,128,30,6
297,2025-03-16,joost.van_den_berg@email.nl,Joost,Van den Berg,J,7,Schoonmaak,18:00,22:00,1,,Validate,1,1,0,10,2025-03-16 07:30:00,1,2025-03-16 13:03:00,P78922,L,1,Westtribune,TKT-AJX001-1296,BC381087533,0171D410,Error,,Pending,,1,110,10,32
298,2025-03-16,rick.visser@email.nl,Rick,Visser,E,4,Medisch,18:00,22:00,0,2025-03-16 17:52:00,Validate,1,1,1,4,2025-03-16 09:38:00,8,2025-03-16 13:52:00,P42547,M,1,VIP,TKT-AJX001-1297,BC563114070,1D6CEF89,Error,Timeout bij verzenden,Error,,1,113,23,26
299,2025-03-16,tim.hendriks@email.nl,Tim,Hendriks,E,2,Steward,18:00,22:00,0,2025-03-16 17:06:00,Assign,2,1,1,10,2025-03-16 11:00:00,10,2025-03-16 13:01:00,P15965,XS,1,Oosttribune,TKT-AJX001-1298,BC511775108,88D6E74B,Error,,Error,,0,127,29,36
300,2025-03-16,lotte.meijer@email.nl,Lotte,Meijer,H,6,Medisch,18:00,22:00,0,,Send,3,1,0,5,2025-03-16 07:29:00,6,2025-03-16 10:11:00,P26760,L,1,Oosttribune,TKT-AJX001-1299,BC292599457,2E119670,Opened,,Error,,1,116,20,17
301,2025-03-16,jeroen.bakker@email.nl,Jeroen,Bakker,H,3,Schoonmaak,18:00,22:00,1,2025-03-16 17:06:00,Validate,2,0,0,3,2025-03-16 07:09:00,8,2025-03-16 11:06:00,P31437,XXL,1,Westtribune,TKT-AJX001-1300,BC567910238,562BB5DA,Error,,Error,Kaart niet herkend,1,110,23,36
302,2025-03-16,noor.de_vries@email.nl,Noor,De Vries,C,2,Catering,18:00,22:00,0,2025-03-16 17:26:00,Assign,2,0,1,10,2025-03-16 10:48:00,10,2025-03-16 10:54:00,P86486,XS,1,VIP,TKT-AJX001-1301,BC629342426,4E1D8ECC,Delivered,,OK,,1,107,22,7
303,2025-03-16,niels.de_jong@email.nl,Niels,De Jong,J,2,Catering,18:00,22:00,0,2025-03-16 17:03:00,Send,4,1,1,5,2025-03-16 09:32:00,1,2025-03-16 11:24:00,P15747,XXL,1,VIP,TKT-AJX001-1302,BC405244667,9521B442,Error,,Pending,,0,107,7,4
304,2025-03-16,julia.bakker@email.nl,Julia,Bakker,I,10,Medisch,18:00,22:00,0,2025-03-16 17:51:00,Assign,2,0,1,2,2025-03-16 07:05:00,4,2025-03-16 10:41:00,P60921,L,1,Oosttribune,TKT-AJX001-1303,BC957003791,CF3AD337,Delivered,,Error,,1,103,29,39
305,2025-03-16,lars.bakker@email.nl,Lars,Bakker,I,4,Medisch,18:00,22:00,1,2025-03-16 18:53:00,Archive,4,1,1,2,2025-03-16 10:13:00,7,2025-03-16 13:27:00,P58265,XL,1,Zuidtribune,TKT-AJX001-1304,BC814596978,4E35001C,Error,,OK,Kaart niet herkend,1,106,15,15
306,2025-03-16,lars.de_vries@email.nl,Lars,De Vries,H,7,Steward,18:00,22:00,1,,Assign,2,0,1,4,2025-03-16 09:13:00,7,2025-03-16 11:15:00,P84519,XS,1,VIP,TKT-AJX001-1305,BC666161206,8380703C,Sent,,Pending,,1,133,14,7
307,2025-03-16,joost.mulder@email.nl,Joost,Mulder,F,5,Schoonmaak,18:00,22:00,0,2025-03-16 18:38:00,Send,1,1,0,3,2025-03-16 10:35:00,7,2025-03-16 10:11:00,P20917,L,1,Persbox,TKT-AJX001-1306,BC873426975,2B67D0B7,Opened,,Pending,,1,136,20,17
308,2025-03-16,niels.dekker@email.nl,Niels,Dekker,B,10,Catering,18:00,22:00,0,,Archive,5,0,0,7,2025-03-16 07:29:00,1,2025-03-16 10:43:00,P95957,L,1,Westtribune,TKT-AJX001-1307,BC969737332,61C3E245,Error,,Pending,,1,111,10,40
309,2025-03-16,fleur.hendriks@email.nl,Fleur,Hendriks,B,3,Beveiliging,18:00,22:00,0,2025-03-16 17:24:00,Send,1,0,0,4,2025-03-16 09:03:00,3,2025-03-16 12:46:00,P41690,L,1,Persbox,TKT-AJX001-1308,BC823490609,67778401,Delivered,Timeout bij verzenden,Error,,1,125,1,8
310,2025-03-16,sophie.visser@email.nl,Sophie,Visser,H,1,Medisch,18:00,22:00,0,2025-03-16 17:25:00,Assign,5,1,0,6,2025-03-16 07:02:00,2,2025-03-16 12:41:00,P66595,L,1,Westtribune,TKT-AJX001-1309,BC893260250,7B81186E,Opened,Timeout bij verzenden,Error,,1,128,8,4
311,2025-03-16,jeroen.de_jong@email.nl,Jeroen,De Jong,B,5,Coördinator,18:00,22:00,1,2025-03-16 18:53:00,Archive,1,1,1,8,2025-03-16 09:58:00,7,2025-03-16 10:05:00,P31146,M,1,Persbox,TKT-AJX001-1310,BC553123931,78C44AC5,Delivered,,Error,,0,136,19,22
312,2025-03-16,joost.visser@email.nl,Joost,Visser,K,6,Medisch,18:00,22:00,0,2025-03-16 18:19:00,Validate,3,0,1,3,2025-03-16 07:44:00,4,2025-03-16 10:40:00,P89396,L,1,Noordtribune,TKT-AJX001-1311,BC415029454,2B4D5866,Error,,Error,,0,124,18,4
313,2025-03-16,sander.bakker@email.nl,Sander,Bakker,C,9,Steward,18:00,22:00,0,2025-03-16 17:43:00,Archive,1,0,0,9,2025-03-16 07:57:00,8,2025-03-16 11:06:00,P54606,M,1,Noordtribune,TKT-AJX001-1312,BC380040464,5E286DD7,Opened,,Pending,,0,122,23,4
314,2025-03-16,joost.bos@email.nl,Joost,Bos,J,10,Steward,18:00,22:00,0,2025-03-16 18:04:00,Send,2,0,0,6,2025-03-16 07:40:00,5,2025-03-16 13:01:00,P67870,XL,1,Westtribune,TKT-AJX001-1313,BC590845651,8176471E,Sent,,Error,,0,107,4,13
315,2025-03-16,joost.smit@email.nl,Joost,Smit,H,6,Catering,18:00,22:00,0,,Send,3,1,1,6,2025-03-16 09:41:00,4,2025-03-16 10:38:00,P79422,L,1,Zuidtribune,TKT-AJX001-1314,BC925942935,CB1BD273,Delivered,,Error,,1,100,28,34
316,2025-03-16,fleur.de_jong@email.nl,Fleur,De Jong,L,9,Steward,18:00,22:00,0,2025-03-16 17:43:00,Assign,4,0,1,1,2025-03-16 08:40:00,1,2025-03-16 12:49:00,P94078,S,1,VIP,TKT-AJX001-1315,BC575215255,A1E3BED5,Sent,,Pending,,1,109,14,26
317,2025-03-16,lisa.dekker@email.nl,Lisa,Dekker,A,5,Schoonmaak,18:00,22:00,0,2025-03-16 18:29:00,Archive,4,0,1,6,2025-03-16 10:47:00,7,2025-03-16 13:18:00,P35859,M,1,Noordtribune,TKT-AJX001-1316,BC426764359,A3609B40,Sent,,Error,,0,120,17,35
318,2025-03-16,julia.van_den_berg@email.nl,Julia,Van den Berg,I,6,Coördinator,18:00,22:00,0,2025-03-16 17:02:00,Send,5,1,0,5,2025-03-16 10:05:00,7,2025-03-16 12:09:00,P24475,XXL,1,Noordtribune,TKT-AJX001-1317,BC199664255,31AE2A9C,Opened,,Pending,,0,132,25,8
319,2025-03-16,joost.peters@email.nl,Joost,Peters,D,10,Schoonmaak,18:00,22:00,0,2025-03-16 17:44:00,Assign,3,0,1,9,2025-03-16 10:08:00,4,2025-03-16 10:26:00,P52971,XL,1,VIP,TKT-AJX001-1318,BC714647698,35AA9506,Delivered,,Error,,0,100,23,28
320,2025-03-16,eva.jansen@email.nl,Eva,Jansen,C,8,Beveiliging,18:00,22:00,1,2025-03-16 17:09:00,Assign,5,1,1,5,2025-03-16 09:29:00,8,2025-03-16 12:42:00,P65498,L,1,Persbox,TKT-AJX001-1319,BC199051192,C3FD7115,Error,,Error,,0,103,17,9
321,2025-03-16,noor.hendriks@email.nl,Noor,Hendriks,I,9,Steward,18:00,22:00,0,2025-03-16 17:58:00,Archive,1,0,1,2,2025-03-16 09:34:00,7,2025-03-16 10:28:00,P25842,M,1,VIP,TKT-AJX001-1320,BC591465381,1AD96929,Opened,Timeout bij verzenden,OK,,1,108,12,20
322,2025-03-16,julia.de_vries@email.nl,Julia,De Vries,J,7,Steward,18:00,22:00,1,,Assign,2,0,1,1,2025-03-16 07:31:00,9,2025-03-16 11:29:00,P18855,XS,1,Westtribune,TKT-AJX001-1321,BC130040913,46CF47DE,Error,,Pending,,1,109,26,25
323,2025-03-16,noor.dekker@email.nl,Noor,Dekker,C,9,Coördinator,18:00,22:00,1,,Archive,4,0,1,2,2025-03-16 10:24:00,10,2025-03-16 12:50:00,P91735,L,1,Westtribune,TKT-AJX001-1322,BC873130074,4196CC79,Delivered,,Error,,1,138,24,18
324,2025-03-16,daan.dekker@email.nl,Daan,Dekker,L,5,Schoonmaak,18:00,22:00,0,2025-03-16 18:22:00,Send,2,0,0,8,2025-03-16 09:08:00,1,2025-03-16 10:30:00,P96278,XL,1,Zuidtribune,TKT-AJX001-1323,BC277827512,CC17EE46,Sent,,OK,,1,101,3,35
325,2025-03-16,niels.smit@email.nl,Niels,Smit,A,6,Medisch,18:00,22:00,0,2025-03-16 17:53:00,Send,5,1,1,5,2025-03-16 07:23:00,2,2025-03-16 10:25:00,P81012,S,1,Oosttribune,TKT-AJX001-1324,BC732319072,11BD2714,Delivered,,OK,,1,102,22,11
326,2025-03-16,lotte.meijer@email.nl,Lotte,Meijer,A,5,Medisch,18:00,22:00,0,,Assign,2,1,1,5,2025-03-16 08:36:00,2,2025-03-16 10:13:00,P36549,S,1,VIP,TKT-AJX001-1325,BC449278231,AAA7B06F,Delivered,,Pending,,0,111,9,4
327,2025-03-16,niels.de_vries@email.nl,Niels,De Vries,A,7,Coördinator,18:00,22:00,0,,Send,3,0,0,9,2025-03-16 09:46:00,3,2025-03-16 11:17:00,P84481,L,1,Westtribune,TKT-AJX001-1326,BC693909246,439EC929,Sent,,Pending,,0,126,12,35
328,2025-03-16,sophie.bos@email.nl,Sophie,Bos,I,8,Steward,18:00,22:00,0,2025-03-16 18:44:00,Archive,5,1,0,1,2025-03-16 07:15:00,8,2025-03-16 11:09:00,P88363,M,1,Persbox,TKT-AJX001-1327,BC363240138,71344E1F,Error,,Pending,,1,134,2,11
329,2025-03-16,lisa.meijer@email.nl,Lisa,Meijer,L,2,Beveiliging,18:00,22:00,1,,Archive,2,1,1,5,2025-03-16 10:12:00,8,2025-03-16 11:09:00,P42234,XXL,1,Oosttribune,TKT-AJX001-1328,BC175092373,8876AD60,Opened,,Pending,,0,119,21,1
330,2025-03-16,noor.de_jong@email.nl,Noor,De Jong,L,8,Medisch,18:00,22:00,0,2025-03-16 18:40:00,Send,5,0,1,2,2025-03-16 08:30:00,7,2025-03-16 13:31:00,P88815,M,1,Westtribune,TKT-AJX001-1329,BC110284954,7B626822,Delivered,,Pending,,0,111,15,24
331,2025-03-16,tim.de_vries@email.nl,Tim,De Vries,E,6,Beveiliging,18:00,22:00,0,2025-03-16 18:44:00,Assign,2,0,1,6,2025-03-16 07:09:00,5,2025-03-16 12:06:00,P89433,S,1,Noordtribune,TKT-AJX001-1330,BC110053768,F4866E97,Delivered,,Pending,,1,114,19,33
332,2025-03-16,noor.visser@email.nl,Noor,Visser,J,10,Schoonmaak,18:00,22:00,0,2025-03-16 17:08:00,Validate,1,0,1,10,2025-03-16 10:39:00,4,2025-03-16 13:45:00,P78561,XXL,1,Oosttribune,TKT-AJX001-1331,BC692474835,1EEC8A21,Delivered,,OK,,1,112,22,36
333,2025-03-16,joost.de_jong@email.nl,Joost,De Jong,F,7,Medisch,18:00,22:00,1,2025-03-16 17:15:00,Archive,4,1,0,4,2025-03-16 07:12:00,5,2025-03-16 13:55:00,P65058,XL,1,Westtribune,TKT-AJX001-1332,BC558610676,969402B3,Opened,Timeout bij verzenden,OK,,0,103,24,15
334,2025-03-16,eva.jansen@email.nl,Eva,Jansen,E,2,Coördinator,18:00,22:00,0,,Send,4,1,0,10,2025-03-16 10:24:00,6,2025-03-16 13:35:00,P42821,S,1,Noordtribune,TKT-AJX001-1333,BC368418452,E34128F7,Error,,Error,,1,112,17,16
335,2025-03-16,daan.bos@email.nl,Daan,Bos,B,8,Schoonmaak,18:00,22:00,0,2025-03-16 17:10:00,Send,1,1,1,2,2025-03-16 10:20:00,3,2025-03-16 10:15:00,P67923,XS,1,Oosttribune,TKT-AJX001-1334,BC744207194,DDF9BA1D,Error,Timeout bij verzenden,Pending,Kaart niet herkend,0,139,10,25
336,2025-03-16,rick.jansen@email.nl,Rick,Jansen,J,10,Steward,18:00,22:00,1,,Archive,4,1,0,6,2025-03-16 09:46:00,1,2025-03-16 11:56:00,P77792,M,1,VIP,TKT-AJX001-1335,BC762822951,C0BA0950,Delivered,,OK,,0,126,19,13
337,2025-03-16,lars.mulder@email.nl,Lars,Mulder,H,10,Medisch,18:00,22:00,0,2025-03-16 17:31:00,Validate,1,0,0,5,2025-03-16 09:29:00,7,2025-03-16 12:11:00,P95420,M,1,Oosttribune,TKT-AJX001-1336,BC646425072,F3B1FF72,Delivered,,Error,,1,116,12,1
338,2025-03-16,jeroen.meijer@email.nl,Jeroen,Meijer,I,9,Steward,18:00,22:00,1,,Assign,2,0,0,2,2025-03-16 08:27:00,4,2025-03-16 12:50:00,P72354,XXL,1,Persbox,TKT-AJX001-1337,BC806175094,73F99BD1,Error,,Error,,1,109,20,20
339,2025-03-16,eva.bakker@email.nl,Eva,Bakker,A,8,Beveiliging,18:00,22:00,0,2025-03-16 18:21:00,Validate,2,1,0,4,2025-03-16 09:03:00,6,2025-03-16 13:26:00,P59271,S,1,Westtribune,TKT-AJX001-1338,BC274246814,FF55AFF7,Delivered,,OK,,0,106,12,2
340,2025-03-16,lisa.jansen@email.nl,Lisa,Jansen,K,10,Catering,18:00,22:00,0,2025-03-16 17:03:00,Validate,2,1,0,4,2025-03-16 10:46:00,5,2025-03-16 13:04:00,P32843,M,1,VIP,TKT-AJX001-1339,BC252902956,1322CBC7,Delivered,,OK,,1,118,30,7
341,2025-03-16,sander.dekker@email.nl,Sander,Dekker,B,6,Beveiliging,18:00,22:00,1,2025-03-16 17:58:00,Validate,3,1,0,9,2025-03-16 10:24:00,10,2025-03-16 13:45:00,P66848,XXL,1,Noordtribune,TKT-AJX001-1340,BC827408955,31B3DA45,Sent,,OK,,0,108,18,25
342,2025-03-16,fleur.bakker@email.nl,Fleur,Bakker,D,1,Schoonmaak,18:00,22:00,0,2025-03-16 18:49:00,Assign,2,1,0,1,2025-03-16 09:41:00,5,2025-03-16 13:43:00,P26575,XL,1,VIP,TKT-AJX001-1341,BC743761010,920F1597,Error,,OK,,0,127,6,33
343,2025-03-16,rick.bos@email.nl,Rick,Bos,I,8,Beveiliging,18:00,22:00,1,2025-03-16 18:31:00,Assign,5,1,1,8,2025-03-16 08:08:00,10,2025-03-16 11:42:00,P93637,XL,1,Persbox,TKT-AJX001-1342,BC792640312,8D39195F,Sent,,OK,,0,132,13,14
344,2025-03-16,julia.smit@email.nl,Julia,Smit,F,5,Schoonmaak,18:00,22:00,0,,Validate,1,1,1,9,2025-03-16 08:30:00,4,2025-03-16 12:29:00,P15392,L,1,VIP,TKT-AJX001-1343,BC504889751,BD77425D,Opened,,Error,,1,136,26,32
345,2025-03-16,niels.peters@email.nl,Niels,Peters,D,5,Coördinator,18:00,22:00,0,,Assign,1,1,0,5,2025-03-16 10:57:00,4,2025-03-16 10:25:00,P25543,XS,1,Oosttribune,TKT-AJX001-1344,BC510567661,3AE0063F,Sent,,Error,,1,101,9,20
